50_50,bad_behaviour_card,ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,block_save_block,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,injury_stoppage_in_chain,interception_outcome,location,match_id,minute,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,,,0.756265,,,,,,,,,,,8e9338b3-f74b-4466-aa63-46e5bc80e0ff,86,,,"[36.9, 2.0]",3943076,1,,,,-3.1205432,,Right Foot,,,"[27.4, 1.8]",,Ground Pass,,9.502105,,,,Matías Nicolás Viña Susperreguy,34476.0,,,,,,1,Regular Play,Maximiliano Javier Araújo Vilches,35492.0,Left Wing,6,Uruguay,783,"['c509ae37-270a-4148-b1cc-51c7111304c8', 'e4f4e0fe-956c-45d5-91d2-e63b20151598']",16,,,,,,,,,,,,,,,,,Uruguay,783,00:01:16.121,Pass,True
,,,,,,,,,,,,,,,,,,0.946634,,,,,,,,,,,924426c9-780f-4e79-a20a-22636e3ec023,89,,,"[26.5, 3.1]",3943076,1,,,,2.3996453,,Other,,,"[14.5, 14.1]",,High Pass,,16.27882,,,,Sebastián Enzo Cáceres Ramos,35690.0,,,,,,1,Regular Play,Matías Nicolás Viña Susperreguy,34476.0,Left Back,6,Uruguay,783,['831d16b0-30e3-467f-881f-145f3eb03913'],17,,,,,,,,,,,,,,,,,Uruguay,783,00:01:17.491,Pass,
,,,,,,,,,,,,,,,,,,0.16873,,,,,,,,,,,3a67e144-0c7d-4d4e-a708-75b9a2f4deed,96,,,"[109.0, 79.3]",3943076,1,,,,-0.69473827,,Left Foot,,,"[111.4, 77.3]",,Ground Pass,,3.1241,,Incomplete,,,,,,,,,1,Regular Play,Tanitoluwa Oluwaseyi,224603.0,Center Forward,6,Uruguay,783,['614acd2e-c85c-4c89-be47-213bb55c7dae'],21,,,,,,,,,,,,,,,,,Canada,1833,00:01:21.927,Pass,
,,,,,,,,,,,,,,,,,,1.906273,,,,,,,,,,,f5bf0061-bd26-4970-8440-f20553675279,98,,,"[106.8, 80.0]",3943076,1,,,,-1.4369854,,,,,"[111.0, 48.8]",,High Pass,,31.481422,,Incomplete,,,,,,,,Throw-in,1,From Throw In,Alistair Johnston,44703.0,Right Back,7,Canada,1833,['46f57c48-647e-46aa-b1e0-4ebcfabe815d'],44,,,,,,,,,,,,,,,,,Canada,1833,00:01:44.259,Pass,
,,,,,,,,,,,,,,,,,,5.617951,,,,,,,,,,,fb5ac43c-2268-4551-b5b6-94119df5840f,100,,,"[120.0, 80.0]",3943076,2,,,,-1.6211317,,Left Foot,,,"[116.0, 0.6]",,High Pass,True,79.500694,,Out,,,,,True,Inswinging,,Corner,1,From Corner,Jacob Shaffelburg,26152.0,Left Wing,8,Canada,1833,,27,,,,,,,,,,,,,,,,,Canada,1833,00:02:27.022,Pass,
,,,,,,,,,,,,,,,,,,2.170589,,,,,,,,,,,453e5c4c-e957-4486-ae1d-4117534fae76,101,,,"[13.3, 80.0]",3943076,2,,,,-0.18939573,,,,,"[44.6, 74.0]",,High Pass,,31.869892,,,,Rodrigo Bentancur Colmán,5260.0,,,,,Throw-in,1,From Throw In,Nahitan Michel Nández Acosta,5247.0,Right Back,9,Uruguay,783,['35f480bf-82a5-4a7b-af1e-dc8c6a933d67'],53,,,,,,,,,,,,,,,,,Uruguay,783,00:02:53.262,Pass,
,,,,,,,,,,,,,,,,,,2.819553,,,,,,,,,,,b99d9a4c-b7b6-416d-b980-0c3f3ca7f55b,115,,,"[86.7, 12.9]",3943076,3,,,,0.1095915,,Right Foot,,,"[117.6, 16.3]",,Ground Pass,,31.086493,,,,Jacob Shaffelburg,26152.0,,,,,,1,Regular Play,Mathieu Choiniere,18639.0,Left Defensive Midfield,10,Canada,1833,['a857a119-1e07-4598-829e-502ad35612c2'],0,,,,,,,,,,,,,,,,,Canada,1833,00:03:00.673,Pass,
,,,,,,,,,,,,,,,,,,1.692434,,,,,,,,,,,d2614c4f-cfe4-4849-8869-f7a70cea5b32,121,,,"[120.0, 0.1]",3943076,3,,,,1.7194709,,Right Foot,,,"[113.2, 45.5]",,High Pass,True,45.906425,,Incomplete,,,,,True,Inswinging,,Corner,1,From Corner,Mathieu Choiniere,18639.0,Left Defensive Midfield,11,Canada,1833,['a2b7855c-6b47-4a4b-a587-4e309b15b3dc'],37,,,,,,,,,,,,,,,,,Canada,1833,00:03:37.936,Pass,
,,,,,,,,,,,,,,,,,,2.794612,,,,,,,,,,,8ceb0ca9-7bd2-4834-8565-36cb75164ef5,123,,,"[70.0, 63.0]",3943076,3,,,,-0.70182365,,Right Foot,,,"[111.4, 28.0]",,High Pass,,54.212177,,Incomplete,,,,,,,,Recovery,1,From Corner,Richie Laryea,16120.0,Left Back,11,Canada,1833,['0715ea3c-ac58-4079-b65b-8518f9fca771'],44,,,,,,,,,,,,,,,,,Canada,1833,00:03:44.992,Pass,
,,,,,,,,,,,,,,,,,,1.997341,,,,,,,,,,,e322f7d4-c4d4-49ac-b0a2-ba8c7784d588,125,,,"[112.2, 0.1]",3943076,4,,,,1.5887585,,,True,,"[111.6, 33.5]",,High Pass,,33.405388,,Incomplete,,,,,,,,Throw-in,1,From Throw In,Alistair Johnston,44703.0,Right Back,12,Canada,1833,['492b54c2-9251-4fc9-9576-9c3c5caa4353'],8,,,,,,,,,,,,,,,,,Canada,1833,00:04:08.253,Pass,
,,,,,,,,,,,,,,,,,,3.628114,,,,,,,,,,,79e92d35-0355-4090-8257-117f4e87fdc8,129,,,"[66.1, 14.3]",3943076,4,,,,2.7193136,,Right Foot,,,"[22.7, 33.8]",,Ground Pass,,47.579514,,,,Dayne Tristan St. Clair,36794.0,,,,,Recovery,1,From Throw In,Richie Laryea,16120.0,Left Back,12,Canada,1833,"['758a4c27-9085-4e50-8648-d397e4ae907f', 'e7a63e26-915b-4be4-b99b-26813e392aa6']",14,,,,,,,,,,,,,,,,,Canada,1833,00:04:14.798,Pass,True
,,,,,,,,,,,,,,,,,,1.903015,,,,,,,,,,,37371fc1-7c91-4199-baf2-16616983bf95,132,,,"[20.7, 38.9]",3943076,4,,,,0.70927435,,Left Foot,,,"[33.4, 49.8]",,Ground Pass,,16.736189,,,,Mathieu Choiniere,18639.0,,,,,,1,From Throw In,Dayne Tristan St. Clair,36794.0,Goalkeeper,12,Canada,1833,['93f98dc8-1287-4299-a6c7-e19f80e8f6f8'],20,,,,,,,,,,,,,,,,,Canada,1833,00:04:20.243,Pass,
,,,,,,,,,,,,,,,,,,1.798125,,,,,,,,,,,e877736f-ef6d-436d-afd7-6d028bbef9cd,135,,,"[39.0, 62.4]",3943076,4,,,,0.59099364,,Right Foot,,,"[62.1, 77.9]",,Ground Pass,,27.818338,,,,Ali Ahmed,224628.0,,,,,,1,From Throw In,Mathieu Choiniere,18639.0,Left Defensive Midfield,12,Canada,1833,['4e222e37-8ec9-4621-8132-e5ef52d2255a'],24,,,,,,,,,,,,,,,,,Canada,1833,00:04:24.109,Pass,
,,,,,,,,,,,,,,,,,,1.278476,,,,,,,,,,,31bc3663-6a83-4d46-b491-f40ab0264bed,139,,,"[59.0, 77.8]",3943076,4,,,,-3.0523565,,Right Foot,,,"[40.0, 76.1]",,Ground Pass,,19.075901,,,,Mathieu Choiniere,18639.0,,,,,,1,From Throw In,Ali Ahmed,224628.0,Right Wing,12,Canada,1833,"['578cfa0f-045c-4ae4-8a1c-33bc7c91f566', 'ffcb8fc5-5fa8-4276-91ad-bedc876d6dfb']",28,,,,,,,,,,,,,,,,,Canada,1833,00:04:28.203,Pass,True
,,,,,,,,,,,,,,,,,,1.45836,,,,,,,,,,,d8a6ddab-7478-4033-992f-dd0220de8ca0,142,,,"[33.3, 75.7]",3943076,4,,,,-1.8125492,,Left Foot,,,"[29.7, 61.1]",,Ground Pass,,15.037287,,,,Luc Rollet De Fougerolles,133189.0,,,,,,1,From Throw In,Mathieu Choiniere,18639.0,Left Defensive Midfield,12,Canada,1833,['5cb14ada-db3f-42fe-9fa9-b0a2f7037b58'],30,,,,,,,,,,,,,,,,,Canada,1833,00:04:30.506,Pass,
,,,,,,,,,,,,,,,,,,1.680583,,,,,,,,,,,10314a75-e3ed-4596-abf6-12c099f90268,145,,,"[29.7, 61.1]",3943076,4,,,,-1.5388923,,Right Foot,,,"[30.6, 32.9]",,Ground Pass,,28.214357,,,,Moise Bombito,383250.0,,,,,,1,From Throw In,Luc Rollet De Fougerolles,133189.0,Right Center Back,12,Canada,1833,['a7675187-271c-4370-a387-631f2e72bf12'],32,,,,,,,,,,,,,,,,,Canada,1833,00:04:32.985,Pass,
,,,,,,,,,,,,,,,,,,1.75298,,,,,,,,,,,62af3558-14ed-491c-af56-9b5e9de6fa76,148,,,"[32.5, 31.3]",3943076,4,,,,0.56157017,,Right Foot,,,"[47.6, 40.8]",,Ground Pass,,17.839844,,Incomplete,,,,,,,,,1,From Throw In,Moise Bombito,383250.0,Left Center Back,12,Canada,1833,['f3055108-553d-4f83-a101-d834ea347d5b'],38,,,,,,,,,,,,,,,,,Canada,1833,00:04:38.178,Pass,
,,,,,,,,,,,,,,,,,,2.891491,,,,,,,,,,,f3055108-553d-4f83-a101-d834ea347d5b,149,,,"[72.5, 39.3]",3943076,4,,,,1.1786776,,Right Foot,,,"[89.0, 79.2]",,Ground Pass,,43.17708,,Out,,Rodrigo Bentancur Colmán,5260.0,,,,,Recovery,1,From Throw In,Maximiliano Javier Araújo Vilches,35492.0,Left Wing,12,Canada,1833,"['45cd80ac-8733-4ae4-9378-d18e10a20d09', '62af3558-14ed-491c-af56-9b5e9de6fa76']",39,,,,,,,,,,,,,,,,,Uruguay,783,00:04:39.931,Pass,
,,,,,,,,,,,,,,,,,,1.273421,,,,,,,,,,,baa2a705-8b03-4ed6-b6dc-43d9b1934ad1,151,,,"[32.8, 0.1]",3943076,5,,,,0.28511775,,,,,"[56.0, 6.9]",,Low Pass,,24.176022,,Incomplete,,Tanitoluwa Oluwaseyi,224603.0,,,,,Throw-in,1,From Throw In,Richie Laryea,16120.0,Left Back,13,Canada,1833,"['134cf7de-6e0a-4a00-a41c-e7a78a582643', '6fbf0653-c2ba-422e-9c1e-90cd2ba6dade']",3,,,,,,,,,,,,,,,,,Canada,1833,00:05:03.637,Pass,
,,,,,,,,,,,,,,,,,,0.776168,,,,,,,,,,,6fbf0653-c2ba-422e-9c1e-90cd2ba6dade,154,,,"[64.1, 73.2]",3943076,5,,,True,0.027265968,,,,,"[75.1, 73.5]",,Low Pass,,11.00409,,,,Facundo Pellistri Rebollo,36288.0,,,,,Recovery,1,From Throw In,José María Giménez de Vargas,5259.0,Right Center Back,13,Canada,1833,"['197e97a6-2d7f-478b-932f-365b60626903', 'baa2a705-8b03-4ed6-b6dc-43d9b1934ad1', 'fbf4859d-3e43-4bce-ba1b-e0087a3243d5']",4,,,,,,,,,,,,,,,,,Uruguay,783,00:05:04.910,Pass,True
,,,,,,,,,,,,,,,,,,0.763017,,,,,,,,,,,7dddf5e3-0eff-4a7f-8cec-570622a44776,157,,,"[75.1, 73.5]",3943076,5,,,,-0.9034902,,Right Foot,,,"[80.3, 66.9]",,Low Pass,,8.402381,,Incomplete,,Darwin Gabriel Núñez Ribeiro,32478.0,,,,,,1,From Throw In,Facundo Pellistri Rebollo,36288.0,Right Wing,13,Canada,1833,"['2f1f1d64-7b8e-4ac8-a63b-70a869e7adfa', '338374b7-626d-495f-87e9-124838b589e3']",5,,,,,,,,,,,,,,,,,Uruguay,783,00:05:05.769,Pass,
,,,,,,,,,,,,,,,,,,2.026171,,,,,,,,,,,a6b1fa03-9c3a-4e57-95a0-c5d2c904db8f,161,,,"[39.3, 10.7]",3943076,5,,,,0.25825223,,Right Foot,,,"[55.2, 14.9]",,High Pass,,16.445364,,Incomplete,,,,,,,,,1,From Throw In,Ismael Koné,133229.0,Right Defensive Midfield,13,Canada,1833,['2098f1b9-827f-4cb2-98b5-54dd6dac84a0'],6,,,,,,,,,,,,,,,,,Canada,1833,00:05:06.886,Pass,
,,,,,,,,,,,,,,,,,,1.717394,,,,,,,,,,,2098f1b9-827f-4cb2-98b5-54dd6dac84a0,162,,,"[64.9, 65.2]",3943076,5,,,,-1.4649981,,Head,,,"[67.3, 42.6]",,High Pass,,22.727076,,,,Federico Santiago Valverde Dipetta,6773.0,,,,,Recovery,1,Regular Play,José María Giménez de Vargas,5259.0,Right Center Back,14,Uruguay,783,"['a6b1fa03-9c3a-4e57-95a0-c5d2c904db8f', 'f35a8e36-0a01-4ee1-ac22-8d9e287f1ecd']",8,,,,,,,,,,,,,,,,,Uruguay,783,00:05:08.913,Pass,
,,,,,,,,,,,,,,,,,,0.421393,,,,,,,,,,,fdd35b44-345d-4bd5-8157-38e8cb915160,166,,,"[67.1, 43.1]",3943076,5,,,,-2.4775465,,Right Foot,,,"[62.5, 39.5]",,Low Pass,,5.841233,,Incomplete,,Matías Nicolás Viña Susperreguy,34476.0,,,,,,1,Regular Play,Federico Santiago Valverde Dipetta,6773.0,Left Center Midfield,14,Uruguay,783,"['0eefc595-b9a5-4733-963e-a3e3255be224', '2814fe24-62aa-441e-84b6-75e99324f6fc', '54f8d204-5e8f-4152-9bb9-b6b4807f0a13']",10,,,,,,,,,,,,,,,,,Uruguay,783,00:05:10.710,Pass,True
,,,,,,,,,,,,,,,,,,0.204131,,,,,,,,,,,0c50ef17-d3b8-480e-930e-1cc77ad963d7,173,,,"[68.4, 3.6]",3943076,5,,,,0.0,,Left Foot,,,"[70.7, 3.6]",,Ground Pass,,2.3,,Incomplete,,Matías Nicolás Viña Susperreguy,34476.0,,,,,,1,Regular Play,Maximiliano Javier Araújo Vilches,35492.0,Left Wing,14,Uruguay,783,"['0f149277-2361-471e-aa03-1ebfd0bdb779', '58bb2ca5-34cb-4fda-a253-a983a6efb7e5']",15,,,,,,,,,,,,,,,,,Uruguay,783,00:05:15.362,Pass,
,,,,,,,,,,,,,,,,,,0.748541,,,,,,,,,,,0c38c56a-51fa-42bb-90f8-66add679cf21,176,,,"[44.6, 76.5]",3943076,5,,,,-0.95702624,,Left Foot,,,"[50.8, 67.7]",,Ground Pass,,10.764757,,,,Mathieu Choiniere,18639.0,,,,,Recovery,1,Regular Play,Alistair Johnston,44703.0,Right Back,15,Canada,1833,['302b7a96-99e5-49ff-a44e-074b434716ef'],16,,,,,,,,,,,,,,,,,Canada,1833,00:05:16.868,Pass,
,,,,,,,,,,,,,,,,,,1.774117,,,,,,,,,,,375f4a64-6236-4598-9826-806bf4372d37,186,,,"[56.8, 68.2]",3943076,5,,,,-0.8480467,,Right Foot,,,"[69.5, 53.8]",,Ground Pass,,19.20026,,,,Tanitoluwa Oluwaseyi,224603.0,,,,,Recovery,1,Regular Play,Mathieu Choiniere,18639.0,Left Defensive Midfield,15,Canada,1833,['173afe65-0507-4208-84b5-5ab030d41fd9'],19,,,,,,,,,,,,,,,,,Canada,1833,00:05:19.277,Pass,
,,,,,,,,,,,,,,,,,,1.206046,,,,,,,,,,,641a5693-a422-4e15-90e8-d1bf66d26514,194,,,"[51.1, 68.8]",3943076,6,,,,0.6210645,,Right Foot,,,"[62.7, 77.1]",,Ground Pass,,14.26359,,,,Ali Ahmed,224628.0,,,,,,1,Other,Alistair Johnston,44703.0,Right Back,17,Canada,1833,['a76bd975-53ea-4d07-afdb-a884d5f7b08a'],0,,,,,,,,,,,,,,,,,Canada,1833,00:06:00.666,Pass,
,,,,,,,,,,,,,,,,,,2.186441,,,,,,,,,,,8619d80e-a1a2-4a18-ba18-24bc42880a3a,197,,,"[62.7, 77.1]",3943076,6,,,,-2.6980317,,Right Foot,,,"[44.6, 68.5]",,Ground Pass,,20.039211,,Incomplete,,Luc Rollet De Fougerolles,133189.0,,,,,,1,Other,Ali Ahmed,224628.0,Right Wing,17,Canada,1833,"['366c5e0d-ec02-4992-9c34-57ab9e7d6e61', 'c55b8da8-b6d7-42b6-83f7-927d942c6e04']",2,,,,,,,,,,,,,,,,,Canada,1833,00:06:02.804,Pass,
,,,,,,,,,,,,,,,,,,1.287521,,,,,,,,,,,e9c7a2c0-9f69-4671-86e1-b8d0bf766187,209,,,"[120.0, 0.1]",3943076,7,,,,1.8119558,14cc63d3-9149-4976-b6be-63c23cb45532,Right Foot,,,"[110.9, 37.1]",,High Pass,True,38.102623,,,,Sebastián Enzo Cáceres Ramos,35690.0,True,,Inswinging,,Corner,1,From Corner,Federico Santiago Valverde Dipetta,6773.0,Left Center Midfield,20,Uruguay,783,['3d2192cb-68a7-46e3-9d21-8e1c29b4fde8'],29,,,,,,,,,,,,,,,,,Uruguay,783,00:07:29.489,Pass,
,,,,,,,,,,,,,,,,,,0.609209,,,,,,,,,,,0e0e10a6-bdc2-43ae-af48-ef13255cbedd,217,,,"[61.0, 40.1]",3943076,8,,,,1.4204249,,Left Foot,,,"[61.5, 43.4]",,Ground Pass,,3.337664,,,,Jonathan Osorio,12770.0,,,,,Kick Off,1,From Kick Off,Tanitoluwa Oluwaseyi,224603.0,Center Forward,21,Canada,1833,['98455e66-1316-46cd-89ad-96d4955f18aa'],41,,,,,,,,,,,,,,,,,Canada,1833,00:08:41.132,Pass,
,,,,,,,,,,,,,,,,,,1.631025,,,,,,,,,,,3a76d6f3-3359-42ea-a40f-759caf6ec3be,220,,,"[63.4, 40.3]",3943076,8,,,,-2.500809,,Right Foot,,,"[51.6, 31.5]",,Ground Pass,,14.720055,,,,Mathieu Choiniere,18639.0,,,,,,1,From Kick Off,Jonathan Osorio,12770.0,Center Attacking Midfield,21,Canada,1833,['2a8b14a8-2f0c-4fa8-aff1-e930ec494ca3'],43,,,,,,,,,,,,,,,,,Canada,1833,00:08:43.521,Pass,
,,,,,,,,,,,,,,,,,,1.055952,,,,,,,,,,,773ad9af-6e07-4027-a24b-8b5ac9eff433,224,,,"[50.8, 31.5]",3943076,8,,,,2.9966311,,Right Foot,,,"[37.1, 33.5]",,Ground Pass,,13.845216,,,,Moise Bombito,383250.0,,,,,,1,From Kick Off,Mathieu Choiniere,18639.0,Left Defensive Midfield,21,Canada,1833,['e533f9f3-409f-4d55-98a1-ee2211614eb8'],46,,,,,,,,,,,,,,,,,Canada,1833,00:08:46.209,Pass,
,,,,,,,,,,,,,,,,,,1.227471,,,,,,,,,,,256e2a6e-2483-4cfb-82a7-cb4bc94839ea,226,,,"[37.1, 33.5]",3943076,8,,,,-1.0279987,,Right Foot,,,"[52.0, 8.8]",,Ground Pass,,28.846144,,,,Richie Laryea,16120.0,,,,,,1,From Kick Off,Moise Bombito,383250.0,Left Center Back,21,Canada,1833,['00c9d71c-cbf7-4628-84f4-b21745643c05'],47,,,,,,,,,,,,,,,,,Canada,1833,00:08:47.265,Pass,
,,,,,,,,,,,,,,,,,,0.333544,,,,,,,,,,,d4f2a219-8400-4baa-aede-25db6c7ecbd1,240,,,"[71.9, 28.5]",3943076,8,,,,1.112357,,Right Foot,,,"[75.7, 36.2]",,Ground Pass,,8.586617,,,,Mathieu Choiniere,18639.0,,,,,,1,From Kick Off,Ismael Koné,133229.0,Right Defensive Midfield,21,Canada,1833,['d460c1a0-2556-48dd-9a57-0babc819ca26'],58,,,,,,,,,,,,,,,,,Canada,1833,00:08:58.927,Pass,
,,,,,,,,,,,,,,,,,,1.248355,,,,,,,,,,,86922605-350d-4486-9c9a-a84f8e99f325,247,,,"[87.5, 43.8]",3943076,9,,,,0.23032174,,Right Foot,,,"[102.0, 47.2]",,Ground Pass,,14.893287,,,,Tanitoluwa Oluwaseyi,224603.0,,,,,,1,From Kick Off,Mathieu Choiniere,18639.0,Left Defensive Midfield,21,Canada,1833,"['16c096d2-3cdd-4469-b922-c9338d4f12ec', 'cc0379c9-f97b-4287-91ad-84d658978c33']",2,,,,,,,,,,,,,,,,,Canada,1833,00:09:02.959,Pass,True
,,,,,,,,,,,,,,,,,,0.478345,,,,,,,,,,,b1dd12e8-d3b9-417f-baf0-715af34c1e49,250,,,"[104.5, 49.6]",3943076,9,,,,1.2120256,,Left Foot,,,"[108.1, 59.2]",,Ground Pass,,10.252805,,,,Ali Ahmed,224628.0,,,,,,1,From Kick Off,Tanitoluwa Oluwaseyi,224603.0,Center Forward,21,Canada,1833,['dfa3a4a0-5679-48d4-b8fa-a23df043e385'],4,,,,,,,,,,,,,,,,,Canada,1833,00:09:04.516,Pass,
,,,,,,,,,,,,,,,,,,1.625199,,,,,,,,,,,068a70b6-b3af-4d04-8310-5e926a6a7f82,255,,,"[109.4, 59.0]",3943076,9,,,,2.5915182,,Right Foot,,,"[98.8, 65.5]",,Ground Pass,,12.434227,,,,Alistair Johnston,44703.0,,,,,,1,From Kick Off,Ali Ahmed,224628.0,Right Wing,21,Canada,1833,"['92e79d04-94a2-4fa1-9d3d-8f9eeb3d5af8', '95a9ffae-0163-4c70-92db-f64efcf6f777']",7,,,,,,,,,,,,,,,,,Canada,1833,00:09:07.765,Pass,True
,,,,,,,,,,,,,,,,,,0.740168,,,,,,,,,,,f2c4f7d8-939b-49e4-bed2-4193810bece1,258,,,"[98.8, 65.5]",3943076,9,,,,0.5388195,,Right Foot,,,"[108.0, 71.0]",,Ground Pass,,10.718676,,,,Ali Ahmed,224628.0,,,,,,1,From Kick Off,Alistair Johnston,44703.0,Right Back,21,Canada,1833,['1eab5689-0aca-446e-8fbe-11ec7b2e8e62'],10,,,,,,,,,,,,,,,,,Canada,1833,00:09:10.115,Pass,
,,,,,,,,,,,,,,,,,,1.186367,,,,,,,,,,,9ef69c78-7ebc-41a8-a294-b5b33d4ce772,261,,,"[117.1, 72.7]",3943076,9,,,,-1.664923,,Right Foot,True,,"[114.4, 44.1]",,Ground Pass,,28.727165,,Incomplete,,,,,,,,,1,From Kick Off,Ali Ahmed,224628.0,Right Wing,21,Canada,1833,['eb9b0ff1-3adb-450d-8ed8-593c5e31cdb5'],12,,,,,,,,,,,,,,,,,Canada,1833,00:09:12.744,Pass,
,,,,,,,,,,,,,,,,,,0.851875,,,,,,,,,,,23973a3e-918b-463f-be01-1401f7412b41,266,,,"[118.4, 56.4]",3943076,9,,,,1.8989162,,Right Foot,,,"[116.8, 61.1]",,Ground Pass,,4.9648767,,,,Ali Ahmed,224628.0,,,,,,1,From Kick Off,Jonathan Osorio,12770.0,Center Attacking Midfield,21,Canada,1833,"['2bfd379d-f58f-4397-b6c7-1d88f3bc1511', 'caacca77-c3d3-4e69-a493-8222b961ed44']",16,,,,,,,,,,,,,,,,,Canada,1833,00:09:16.334,Pass,True
,,,,,,,,,,,,,,,,,,0.766003,,,,,,,,,,,c49184ea-c8fd-4b27-be9c-11abac3b8472,270,,,"[117.4, 61.6]",3943076,9,,,,-1.6563016,,Right Foot,,,"[116.8, 54.6]",,Ground Pass,,7.025667,,,,Alistair Johnston,44703.0,,,,,,1,From Kick Off,Ali Ahmed,224628.0,Right Wing,21,Canada,1833,"['308aef23-09e3-437c-88a6-97065535205e', '61520122-c3ec-4bd0-85c7-3a83c272bddb']",17,,,,,,,,,,,,,,,,,Canada,1833,00:09:17.806,Pass,True
,,,,,,,,,,,,,,,,,,0.019113,,,,,,,,,,,26fe33e4-56f0-4359-9306-f0b658e4f67d,272,,,"[117.7, 54.6]",3943076,9,,,,1.8925469,,Right Foot,,,"[116.8, 57.3]",,Ground Pass,,2.8460498,,Incomplete,,,,,,,,,1,From Kick Off,Alistair Johnston,44703.0,Right Back,21,Canada,1833,['a8c2260f-187d-46d2-b43c-7242cc73759c'],18,,,,,,,,,,,,,,,,,Canada,1833,00:09:18.572,Pass,
,,,,,,,,,,,,,,,,,,0.992962,,,,,,,,,,,a8c2260f-187d-46d2-b43c-7242cc73759c,273,,,"[3.3, 22.8]",3943076,9,,,,-0.9530406,,Right Foot,,,"[6.0, 19.0]",,Ground Pass,,4.661545,,,,Matías Nicolás Viña Susperreguy,34476.0,,,,,Recovery,1,Regular Play,Manuel Ugarte Ribeiro,36659.0,Center Defensive Midfield,22,Uruguay,783,"['26fe33e4-56f0-4359-9306-f0b658e4f67d', 'fc410c47-2a7f-4512-bdb6-d87d441df780']",18,,,,,,,,,,,,,,,,,Uruguay,783,00:09:18.592,Pass,
,,,,,,,,,,,,,,,,,,2.024504,,,,,,,,,,,3e2a00b5-54ac-4f05-bc66-8eef70721e77,280,,,"[15.3, 8.6]",3943076,9,,,,2.1681118,,Left Foot,,,"[1.9, 28.3]",,Ground Pass,,23.825407,,,,Sergio Rochet Álvarez,36710.0,,,,,Free Kick,1,From Free Kick,Sebastián Enzo Cáceres Ramos,35690.0,Left Center Back,23,Uruguay,783,['1637e50e-3f0b-4367-b7fe-c0ea1904dab4'],40,,,,,,,,,,,,,,,,,Uruguay,783,00:09:40.558,Pass,
,,,,,,,,,,,,,,,,,,1.30558,,,,,,,,,,,263e46e8-ddbe-4511-bf4c-fbf6b1492a31,283,,,"[3.5, 33.1]",3943076,9,,,,1.2675241,,Right Foot,,,"[8.1, 47.8]",,Ground Pass,,15.402922,,,,José María Giménez de Vargas,5259.0,,,,,,1,From Free Kick,Sergio Rochet Álvarez,36710.0,Goalkeeper,23,Uruguay,783,['92fa3ed0-0576-407f-bd5c-805b68dd0009'],43,,,,,,,,,,,,,,,,,Uruguay,783,00:09:43.810,Pass,
,,,,,,,,,,,,,,,,,,2.324832,,,,,,,,,,,f71d4fb6-a74c-4793-8582-4679b9ab4b1e,286,,,"[28.7, 48.0]",3943076,9,,,,-1.4597311,,Right Foot,,,"[31.7, 21.1]",,Ground Pass,,27.066769,,,,Sebastián Enzo Cáceres Ramos,35690.0,,,,,,1,From Free Kick,José María Giménez de Vargas,5259.0,Right Center Back,23,Uruguay,783,['973832cb-cb80-431e-82d0-7d3f5be032e1'],52,,,,,,,,,,,,,,,,,Uruguay,783,00:09:52.612,Pass,
,,,,,,,,,,,,,,,,,,1.543878,,,,,,,,,,,5a367e4d-9d03-42cd-9df5-da1133e15bb0,289,,,"[31.7, 21.1]",3943076,9,,,,-0.9272952,,Right Foot,,,"[45.8, 2.3]",,Ground Pass,,23.5,,,,Matías Nicolás Viña Susperreguy,34476.0,,,,,,1,From Free Kick,Sebastián Enzo Cáceres Ramos,35690.0,Left Center Back,23,Uruguay,783,['3f595641-a462-4f51-b81d-b6377c735e31'],55,,,,,,,,,,,,,,,,,Uruguay,783,00:09:55.017,Pass,
